100
68 176
11 6 652
74 70 703
57 23 935
60 3 495
46 32 539
36 67 338
70 76 993
34 51 214
31 3 124
67 44 579
3 79 875
46 41 82
80 42 600
78 50 917
35 76 688
23 57 15
63 70 20
2 21 675
66 37 401
55 43 201
2 11 116
40 22 842
61 75 814
81 54 40
71 49 30
48 18 252
17 14 211
12 72 640
47 26 243
73 83 37
78 17 804
55 70 932
15 46 504
38 14 403
28 29 649
18 67 865
78 25 272
30 22 104
46 25 935
17 41 218
32 41 517
70 40 692
54 80 852
3 45 792
19 24 20
62 5 780
1 46 198
6 52 292
73 66 857
14 49 596
22 16 682
42 46 355
14 32 972
10 14 784
48 65 720
33 24 319
82 42 61
66 32 832
5 15 494
79 31 971
71 38 673
52 72 31
53 62 551
39 71 369
43 3 326
42 74 191
44 16 733
8 46 353
14 8 527
2 34 989
77 45 973
73 35 535
41 76 55
25 32 290
61 52 977
23 62 73
30 81 16
38 71 545
27 42 692
80 37 635
50 81 751
75 65 966
38 51 215
45 4 664
35 4 724
16 66 456
83 37 949
17 83 804
24 60 20
40 27 924
25 54 797
60 15 220
6 17 379
65 16 135
38 75 938
40 71 300
4 31 525
34 26 217
58 37 389
79 74 149
40 49 607
32 61 468
59 53 940
13 5 511
17 59 410
29 15 961
70 71 445
8 22 114
57 47 399
2 45 307
15 2 16
73 21 658
3 51 389
83 77 458
63 4 903
15 5 381
59 18 519
43 79 362
75 69 879
72 11 539
15 58 622
65 62 655
19 12 532
20 43 759
18 54 115
80 52 465
25 36 238
82 50 293
76 83 799
62 33 683
18 27 1
82 8 974
4 53 525
76 12 62
70 52 654
20 62 257
6 40 717
21 8 799
51 40 617
59 34 689
36 45 927
19 68 71
23 44 841
50 73 129
33 7 470
45 40 577
32 69 590
11 52 433
1 21 819
51 61 237
66 47 551
13 61 871
70 46 372
50 47 515
73 34 360
25 82 966
10 24 694
43 46 314
40 32 390
81 7 908
40 73 725
66 71 617
22 18 970
28 16 230
77 20 384
27 64 672
18 51 40
40 42 98
49 1 788
19 78 840
34 44 851
59 30 573
45 6 329
73 6 348
35 63 507
82 53 224
57 17 502
69 29 615
15 75 54
54 47 131
49 22 194
64 78 988
30 41 857
51 66 469
11 30 365
26 14 462
76 48 806
51 74 254
60 31 982
75 36 668
48 26 499
34 8 74
79 24 120
17 56 139
63 66 110
77 80 658
70 7 420
21 63 292
26 22 277
56 65 196
40 34 867
49 17 868
56 4 458
60 62 721
22 3 104
5 60 977
4 49 712
22 10 214
24 51 386
20 5 920
76 75 582
18 2 472
50 55 226
16 74 884
22 39 845
47 20 355
83 61 699
57 82 318
36 4 2
57 7 592
48 61 292
42 4 71
63 35 155
76 23 487
73 78 207
67 31 904
63 52 367
83 74 866
38 44 477
57 74 911
37 36 923
6 26 833
35 11 954
77 58 268
10 45 144
32 2 432
30 68 732
41 69 865
58 80 602
51 45 923
65 58 516
40 63 986
25 59 553
29 24 16
1 72 691
50 59 650
77 43 109
63 2 980
81 24 314
41 7 355
56 20 621
62 58 535
17 35 190
23 65 677
35 12 656
13 66 904
10 42 220
62 50 962
18 59 723
44 53 456
5 33 708
67 40 336
10 9 980
14 82 995
51 15 47
69 32 769
77 40 334
37 8 378
64 32 96
47 41 680
29 37 687
31 71 424
34 16 596
32 68 797
1 70 973
44 1 238
74 35 395
59 28 303
72 1 636
44 37 691
43 25 404
39 18 11
33 17 147
3 66 392
68 59 471
80 74 870
42 75 190
42 38 115
16 62 10
4 65 424
54 28 328
14 29 329
50 58 704
15 62 310
32 12 245
71 50 510
58 68 136
59 5 125
82 34 881
66 64 619
64 14 866
45 9 194
9 69 839
73 50 822
72 14 687
55 25 595
50 14 405
17 70 687
1 24 756
39 12 488
56 13 892
81 57 391
31 82 268
47 33 41
25 20 198
5 46 960
58 54 822
74 20 860
83 17 585
37 32 627
79 57 223
34 3 917
42 54 635
34 59 186
80 12 453
76 72 921
73 64 779
72 75 832
60 30 935
11 8 457
17 20 611
82 7 656
25 3 965
42 6 553
2 5 308
82 37 654
4 35 124
22 41 963
25 70 356
53 13 159
48 74 907
62 78 183
18 8 86
42 60 507
81 72 615
34 30 880
29 41 948
55 73 923
14 51 929
57 54 985
77 60 597
51 69 104
37 72 356
29 63 20
36 75 819
67 11 136
30 80 878
13 18 779
19 6 58
82 74 767
33 37 136
57 37 799
53 25 97
68 6 341
48 76 180
61 70 105
14 11 133
33 22 841
68 57 21
71 75 524
31 13 211
37 55 913
63 38 415
61 57 670
75 80 788
6 44 458
32 57 466
82 13 577
46 42 486
6 57 692
24 75 148
10 33 940
69 81 840
49 41 986
80 57 241
26 70 797
16 42 885
13 59 709
78 68 287
56 54 95
29 38 454
16 37 121
79 52 897
8 7 356
1 82 163
45 38 359
58 50 734
13 35 529
49 16 258
67 10 765
39 57 996
27 28 935
22 68 610
23 13 945
66 75 988
38 46 935
48 78 556
9 13 954
2 62 573
21 28 105
82 27 359
66 48 802
19 13 677
29 28 250
58 20 426
66 74 196
31 61 275
36 38 343
75 50 639
24 41 324
28 38 571
73 14 389
66 68 151
20 55 871
74 77 413
34 75 649
64 7 144
76 53 33
20 69 154
30 5 404
69 62 797
57 58 625
43 19 159
54 22 830
52 17 761
11 3 956
41 31 546
70 16 868
24 78 832
42 71 438
64 63 304
61 66 619
25 63 653
54 60 252
54 17 453
30 7 208
44 75 100
41 20 246
56 24 652
30 45 412
22 1 255
55 1 295
7 9 38
68 8 840
62 36 756
27 65 725
41 25 298
76 65 428
73 32 651
9 30 62
61 34 727
33 75 970
74 18 371
76 45 885
27 58 943
79 54 832
58 82 369
63 10 457
64 35 800
14 35 544
52 58 440
15 31 829
60 58 311
12 29 778
74 40 253
21 20 159
3 68 548
49 6 478
5 65 173
70 79 798
77 79 640
36 11 538
77 37 96
14 46 434
59 46 780
45 22 474
49 13 715
43 16 130
32 55 762
29 44 101
20 61 458
40 69 20
40 31 989
10 72 931
27 76 111
23 64 498
27 32 794
41 27 797
80 4 566
82 21 949
43 55 986
21 25 577
71 56 815
61 7 106
19 29 343
68 33 296
75 61 137
41 23 259
80 83 488
75 55 790
31 22 717
29 79 467
26 28 103
80 72 454
19 8 999
69 68 703
2 33 97
67 63 794
10 4 139
51 8 521
73 9 658
56 78 713
12 77 249
69 5 950
56 52 601
63 28 590
63 78 855
12 22 723
66 55 688
60 2 457
30 64 231
22 37 350
15 59 370
29 36 279
15 38 216
82 5 911
70 28 539
19 14 420
49 63 740
54 66 161
8 41 766
46 7 879
19 43 754
11 2 217
9 40 753
45 32 181
80 69 899
14 1 101
3 11 422
21 37 862
45 79 930
72 49 486
5 40 217
76 4 536
62 32 680
3 15 399
14 44 140
16 53 662
80 54 434
20 16 871
52 28 145
34 63 736
83 23 938
52 57 695
44 35 351
6 81 96
28 6 889
47 82 399
31 80 331
20 30 366
38 79 707
56 23 204
65 64 158
70 19 451
10 2 954
81 53 389
20 24 98
72 44 481
37 31 636
37 57 258
57 2 496
75 1 811
51 29 331
19 3 872
65 54 905
27 6 834
81 37 965
27 80 589
83 69 529
72 47 765
55 10 265
63 17 985
3 21 834
65 6 870
54 62 850
83 55 551
35 46 16
13 68 836
34 17 230
70 32 935
78 8 1000
1 68 420
75 30 833
9 81 586
73 79 510
36 61 71
67 30 192
61 29 305
28 77 551
39 51 379
30 59 841
42 43 249
40 82 825
47 69 767
29 65 583
1 26 82
52 73 491
24 66 493
61 1 82
29 56 740
51 1 710
69 43 757
19 7 371
26 27 5
66 61 861
80 6 807
62 71 909
59 79 636
5 41 879
3 83 963
36 12 811
28 21 907
28 12 203
43 38 105
59 56 710
62 57 60
77 8 745
1 53 495
55 57 475
70 34 434
71 55 173
13 79 281
59 64 767
50 75 954
10 68 166
32 45 230
17 11 622
77 1 763
13 33 608
52 67 213
79 70 674
56 6 374
79 58 761
14 45 454
18 30 418
70 69 842
79 33 101
25 10 135
80 26 223
62 82 482
13 48 937
52 59 332
8 53 497
54 37 285
17 26 637
78 21 51
61 35 321
48 40 288
50 8 919
77 31 60
54 68 249
59 19 139
58 17 873
7 65 199
21 16 75
35 69 794
44 79 569
81 78 836
66 7 448
74 76 446
16 40 622
18 78 926
34 7 864
47 61 689
82 39 425
47 65 958
76 7 914
23 30 687
7 2 93
45 74 165
43 31 169
52 30 741
30 62 70
65 56 222
28 7 544
34 72 609
20 53 392
48 70 515
75 41 352
13 62 444
60 51 128
36 24 595
27 19 673
73 45 794
68 53 972
15 34 79
62 64 877
69 54 764
43 80 607
76 73 85
24 56 727
9 21 616
37 69 268
63 7 841
47 4 972
62 80 685
40 79 261
13 1 41
73 22 252
62 3 413
9 79 865
49 78 296
60 34 423
52 16 664
45 51 589
15 13 675
35 8 531
26 3 902
66 82 513
4 20 550
63 31 670
9 80 281
57 33 944
70 35 384
79 66 448
32 50 599
56 70 796
76 18 77
17 50 22
52 47 27
30 34 377
76 31 276
69 77 402
76 5 116
21 7 62
31 5 239
10 5 782
76 56 781
40 47 632
52 77 791
34 14 647
31 16 782
38 28 552
9 5 785
81 27 688
7 78 577
11 42 748
51 42 692
22 33 330
76 27 410
10 18 696
39 73 144
56 27 816
72 59 515
13 65 322
82 46 882
53 71 676
40 25 482
30 12 275
78 4 663
8 3 643
50 51 372
11 50 41
11 31 158
47 11 77
4 80 7
80 81 939
6 64 564
50 45 599
38 73 52
44 48 70
56 50 811
8 70 529
20 17 972
17 15 254
40 72 454
46 27 394
68 42 499
80 35 17
12 25 397
22 23 154
22 72 724
1 52 774
51 7 745
63 75 135
79 47 811
59 9 602
52 68 871
59 15 455
6 54 606
67 56 68
67 65 570
51 70 359
44 67 295
83 11 283
57 73 97
16 31 642
40 30 640
33 45 145
28 76 456
10 1 563
28 80 797
4 72 317
19 60 27
41 63 51
27 18 798
60 23 660
4 16 972
38 76 344
75 62 542
44 66 40
8 24 5
2 41 768
81 34 517
77 78 732
60 35 615
40 41 274
75 46 207
64 26 274
42 39 959
19 55 324
11 14 659
24 49 246
56 14 841
74 33 996
18 40 466
76 50 63
60 78 949
69 9 498
43 59 406
61 6 74
9 53 293
11 56 224
49 66 853
54 53 243
3 39 792
2 29 426
37 15 865
32 81 678
49 46 343
23 9 802
12 36 640
36 18 83
18 49 126
16 33 80
18 33 123
13 15 613
30 79 879
3 4 784
30 3 711
29 42 669
78 19 363
78 20 110
47 7 853
75 22 84
63 29 539
28 69 895
10 78 406
50 60 189
54 65 32
28 44 764
35 36 299
76 51 24
35 28 482
12 32 181
45 37 93
27 67 276
71 28 186
4 33 220
5 2 741
49 52 359
67 70 800
66 39 922
10 27 938
66 2 287
80 47 635
28 17 349
4 39 410
51 67 433
3 23 757
48 51 822
80 32 606
67 82 1
1 77 232
54 72 130
17 60 861
74 42 901
71 30 681
18 13 913
82 66 700
71 42 656
62 74 7
11 15 746
8 78 36
70 59 680
31 55 338
36 77 880
55 26 291
59 4 308
33 4 987
8 15 501
69 53 716
4 12 885
8 17 226
13 81 873
72 71 632
7 80 372
57 46 329
73 31 259
62 1 579
55 27 922
33 29 802
82 62 292
36 33 968
37 60 37
53 76 463
70 54 207
17 31 361
18 22 836
66 40 290
30 63 45
20 40 415
50 53 109
46 69 238
59 14 921
81 23 917
7 15 864
80 76 807
61 13 744
43 2 285
69 72 441
83 53 626
53 58 529
81 22 660
15 60 150
64 71 755
15 20 553
53 15 850
25 42 131
40 64 371
43 61 982
18 9 697
10 17 424
68 28 844
70 29 419
9 54 470
46 9 500
17 27 496
3 62 778
15 44 80
42 2 508
53 14 576
15 83 517
6 69 253
25 15 279
80 9 998
7 77 300
34 60 215
49 73 844
67 35 329
29 33 978
34 77 553
83 73 244
47 76 301
28 25 279
62 42 286
76 71 262
35 38 282
33 2 1
35 55 746
64 77 236
50 57 181
55 32 216
1 10 752
60 9 488
11 28 429
37 45 862
71 60 587
40 8 526
56 29 473
78 12 605
10 43 592
5 37 895
39 13 472
63 8 605
62 11 686
50 46 957
27 33 973
45 68 716
2 27 561
47 77 217
69 64 197
83 60 213
56 33 347
53 2 947
71 26 865
1 22 151
75 64 781
10 12 452
22 82 309
61 19 402
11 72 17
66 41 555
35 65 848
73 1 580
60 80 563
3 22 536
11 17 806
38 11 230
31 63 676
32 63 531
7 56 448
74 5 698
58 18 50
59 21 581
42 62 976
72 10 264
4 79 565
4 50 522
54 76 324
45 66 286
59 24 709
77 69 754
52 60 103
3 44 631
29 32 27
17 21 733
66 25 638
52 32 379
19 30 122
12 15 652
50 36 356
70 58 418
36 56 306
15 64 111
57 38 54
81 3 794
5 23 507
68 34 897
46 77 18
80 78 245
67 8 352
13 19 914
60 46 983
29 58 220
52 29 413
12 46 57
55 24 511
46 68 239
65 55 446
45 39 100
20 1 644
30 51 666
36 13 349
23 4 502
39 67 717
23 82 673
51 49 37
67 68 905
14 34 191
43 1 207
28 9 414
2 9 597
15 82 363
79 59 966
51 14 39
72 25 858
1 36 615
69 21 404
49 58 762
83 52 764
61 76 129
60 75 701
26 23 969
59 52 524
42 29 9
58 19 585
5 17 896
15 71 274
80 39 31
25 69 253
21 61 190
16 67 955
7 4 633
31 56 702
35 64 916
16 27 649
4 26 301
11 9 452
28 74 90
61 48 614
45 23 211
52 2 980
60 26 682
67 12 439
63 1 742
2 25 385
15 78 427
13 49 483
29 61 983
46 8 290
13 4 125
43 21 969
41 38 890
22 19 743
50 49 218
26 25 369
14 68 343
8 9 438
19 10 816
40 4 892
28 35 603
59 74 177
47 9 266
42 14 108
8 11 852
40 26 992
55 72 930
62 29 797
71 9 656
2 47 817
78 29 850
48 52 956
62 21 12
72 76 94
82 45 897
68 73 306
34 39 723
78 83 644
8 39 852
27 66 419
28 50 302
61 55 900
3 56 760
21 65 67
72 35 397
79 18 831
44 17 102
41 60 326
63 49 384
79 34 566
30 72 488
24 14 690
59 29 603
54 1 433
65 33 253
81 55 707
22 62 642
7 21 792
75 17 647
62 14 520
66 46 590
30 35 245
54 20 436
60 45 801
50 7 60
40 21 807
33 47 898
3 37 215
46 78 356
47 31 844
5 75 311
12 52 658
61 44 175
44 82 749
36 29 276
74 67 872
63 47 162
40 14 904
1 37 210
73 69 603
74 14 925
14 79 124
17 79 1000
43 72 38
56 31 706
78 61 948
26 40 135
83 49 529
32 37 576
19 56 483
4 23 47
1 23 468
53 22 504
4 74 45
27 22 163
25 64 735
69 7 513
59 73 782
22 64 340
24 38 235
56 18 462
8 59 916
54 32 319
77 21 461
53 24 962
34 19 645
62 39 588
26 41 864
60 5 259
62 83 464
67 32 373
66 13 399
68 66 119
65 30 714
2 67 520
30 8 142
75 2 98
56 63 646
81 58 189
26 29 854
33 62 984
28 24 990
67 34 559
19 36 741
71 1 267
77 52 887
76 38 822
51 44 199
60 22 171
63 81 676
27 63 81
68 70 18
22 47 803
17 49 242
42 52 943
42 7 29
39 50 487
69 39 280
26 51 665
32 70 326
34 55 417
32 44 120
68 48 18
73 8 672
19 34 809
25 81 412
53 32 447
20 74 425
10 67 270
11 70 221
30 39 741
82 16 346
72 63 225
30 13 698
16 61 294
60 57 641
68 78 875
10 40 901
68 18 392
23 43 18
7 20 785
52 78 896
17 76 861
52 74 12
11 32 129
11 1 486
14 66 289
75 29 801
18 60 959
35 17 433
66 28 332
51 75 420
39 37 881
83 50 545
55 47 46
14 63 566
74 82 922
13 74 545
47 13 518
46 18 895
8 1 613
25 51 790
65 48 904
74 31 56
7 70 710
43 71 269
49 65 670
60 48 234
13 26 79
24 9 873
64 55 954
58 25 767
48 5 141
42 56 394
3 77 18
56 2 114
19 21 733
81 20 864
80 44 504
24 30 122
77 61 345
26 79 810
59 55 23
82 43 742
64 28 850
29 11 399
25 47 656
5 22 424
33 55 17
69 60 903
35 5 931
24 34 235
4 69 566
61 27 654
70 8 565
12 54 64
34 27 195
72 8 962
79 72 684
75 66 33
79 78 517
83 75 474
42 47 838
68 12 161
7 13 286
38 13 931
51 24 984
26 43 545
83 25 771
72 38 318
64 66 982
44 32 975
66 5 709
55 67 960
65 4 190
83 40 939
27 31 314
79 56 366
7 12 622
19 26 571
48 80 426
11 10 76
4 27 406
45 62 823
39 1 516
52 12 954
29 17 787
75 44 261
77 75 861
29 7 189
53 51 682
7 46 398
36 53 796
45 11 557
54 77 98
13 2 636
39 20 616
14 16 775
65 9 773
5 20 748
62 66 75
58 57 314
38 9 422
49 5 996
29 22 580
38 20 657
33 5 699
53 59 995
13 51 590
16 51 899
42 41 262
30 828
19 3 812
24 7 511
26 10 582
22 29 297
27 25 736
26 23 998
17 1 376
16 20 577
19 21 615
28 19 616
2 11 217
18 17 141
27 3 863
8 6 518
16 3 145
28 14 858
19 2 234
15 4 587
21 18 233
2 30 158
16 17 735
23 4 820
15 25 252
10 29 125
4 19 248
24 3 229
7 22 693
11 30 60
30 25 157
18 13 272
1 2 305
7 8 850
30 6 83
12 19 63
1 12 493
19 16 985
2 26 548
17 25 310
19 11 770
9 27 997
27 5 409
21 16 279
22 26 87
1 26 166
5 15 315
17 7 235
11 8 23
27 7 193
29 30 658
23 1 649
5 25 547
13 11 535
16 7 235
2 21 105
8 16 747
11 20 20
19 5 439
4 20 684
17 6 946
13 9 322
22 7 860
17 15 30
24 26 468
28 17 662
3 10 916
15 13 457
14 6 590
6 26 410
23 29 723
3 9 224
2 29 658
29 17 713
7 2 763
8 4 348
5 11 694
26 16 901
4 24 223
30 17 533
11 9 80
8 25 150
11 22 250
29 3 569
18 26 677
19 14 370
2 25 245
9 30 646
25 26 92
12 28 484
23 12 836
10 22 820
11 15 136
15 11 467
19 23 749
22 20 301
11 19 437
4 28 334
7 6 929
25 24 376
25 21 518
6 21 453
9 25 358
23 25 65
10 11 424
3 16 922
2 5 75
28 10 855
9 4 461
14 15 651
14 13 926
27 24 706
26 18 711
13 24 261
14 1 888
14 12 898
28 13 760
12 16 930
15 18 589
3 27 714
1 6 900
11 6 106
7 10 406
24 10 867
10 3 955
13 30 855
30 16 191
14 16 642
13 21 973
30 9 895
23 30 716
12 24 610
20 28 541
25 16 414
26 5 131
1 13 684
16 9 59
4 13 474
1 10 190
16 13 383
30 12 32
8 14 197
27 23 414
4 14 466
18 16 253
5 2 490
28 11 402
2 17 797
27 18 150
6 3 102
5 27 936
3 19 653
3 25 963
29 23 510
12 7 943
30 4 544
15 28 495
25 15 206
17 18 72
10 16 582
6 1 68
18 3 97
30 13 471
20 24 860
2 27 860
24 23 49
7 26 409
21 25 779
3 5 432
15 1 74
5 14 247
17 29 380
29 26 790
1 24 355
9 28 990
16 28 308
27 4 286
30 3 917
26 6 397
13 19 443
5 30 990
4 16 892
24 25 998
25 14 815
1 15 408
30 26 500
6 8 426
28 18 474
19 24 837
22 24 883
24 11 715
7 5 179
2 6 432
2 4 9
9 7 49
11 28 116
28 23 949
13 20 446
14 21 400
24 30 130
15 29 858
12 5 115
25 19 122
26 12 243
12 3 344
28 8 927
27 15 230
2 8 899
3 7 54
28 16 217
14 8 902
4 7 701
5 6 50
22 3 645
29 9 621
9 5 472
8 13 629
9 8 499
19 26 134
27 30 607
29 18 549
10 23 18
8 24 615
22 28 321
16 25 436
24 14 878
26 4 347
13 7 277
12 29 438
17 21 224
20 27 183
8 28 837
4 30 782
30 21 123
12 25 869
22 1 348
24 28 243
2 22 11
17 20 414
29 13 690
10 9 250
18 19 112
10 26 761
6 25 919
23 7 105
6 5 652
15 2 902
12 2 438
21 15 604
19 9 234
24 1 814
27 6 698
30 28 279
22 11 514
1 9 713
24 8 544
20 23 703
14 17 288
1 30 817
29 2 92
18 8 920
15 20 442
16 22 839
3 17 314
29 22 810
24 2 573
10 5 273
23 13 640
15 30 551
10 17 571
14 30 122
2 19 576
26 21 943
19 18 607
2 15 405
4 2 455
15 8 291
2 28 23
18 10 417
13 27 72
28 22 516
27 20 373
6 22 92
27 2 720
29 1 464
18 23 188
11 13 824
17 27 326
18 20 222
8 29 562
9 10 779
29 8 310
27 9 979
12 30 416
29 25 455
7 12 547
15 23 961
7 11 704
4 15 892
3 13 830
16 14 885
25 8 986
6 20 71
2 12 209
18 21 999
10 15 748
1 3 197
26 11 360
1 20 729
17 4 405
15 22 53
3 8 56
26 17 851
12 22 273
23 5 269
30 5 878
30 8 378
26 20 931
23 26 140
13 2 895
5 29 524
13 8 307
3 23 262
21 19 776
10 18 527
8 9 385
19 12 502
17 13 406
28 21 721
22 12 727
19 6 797
7 4 208
16 21 539
7 15 898
5 24 914
24 12 391
6 30 288
20 10 305
28 1 724
24 15 225
17 24 670
27 13 260
8 20 177
13 10 368
30 7 420
16 10 292
9 13 170
14 27 476
5 19 389
23 6 176
7 14 833
3 22 332
19 15 587
3 29 755
20 4 569
17 2 440
30 29 125
21 20 515
14 9 909
1 27 965
20 25 335
22 9 893
21 10 858
13 25 213
17 19 230
1 19 198
23 19 252
8 27 794
27 29 480
28 27 825
28 4 412
12 20 493
10 19 211
8 30 38
13 16 589
17 8 976
20 12 537
12 10 788
15 27 900
19 4 597
20 1 850
25 2 444
7 13 238
18 28 218
5 22 70
16 1 935
19 20 433
28 6 311
20 30 583
19 25 914
28 20 77
28 7 901
15 24 238
21 6 257
30 20 333
21 11 486
20 14 478
27 17 552
5 1 58
10 28 4
14 11 190
24 27 151
6 29 885
4 17 127
10 12 231
19 22 399
12 21 473
26 28 617
21 14 213
9 15 466
15 14 190
5 4 284
16 6 911
18 24 380
23 16 672
3 1 336
22 13 440
13 1 261
21 29 700
2 20 503
8 23 274
22 16 285
5 3 413
21 23 842
18 7 408
16 5 534
2 18 630
29 12 413
10 14 293
5 18 767
12 15 131
4 12 983
12 6 804
26 19 136
20 2 624
3 14 185
1 14 841
14 18 755
18 4 458
21 13 494
21 7 551
5 21 943
11 26 886
24 22 156
25 6 541
23 24 814
11 29 404
27 12 997
19 7 9
30 11 690
20 8 840
26 1 319
10 24 103
8 10 167
16 15 524
6 9 483
2 16 184
11 4 794
24 21 562
5 17 590
15 19 242
1 22 279
17 11 237
10 25 93
6 11 712
14 22 366
21 4 32
3 15 978
11 12 242
3 21 959
23 3 730
25 29 783
9 17 238
11 23 764
28 2 747
29 7 458
11 18 492
11 14 846
11 24 803
10 8 120
12 26 377
9 16 240
21 28 794
20 7 243
14 2 98
20 15 461
18 22 7
27 21 844
25 17 814
3 18 945
24 5 690
1 16 706
14 29 259
14 3 305
25 28 294
4 18 431
14 7 311
8 19 590
18 6 415
27 28 926
11 7 767
18 1 599
9 3 544
9 11 480
24 13 602
12 14 461
13 5 71
7 29 956
26 2 374
4 5 566
30 22 393
16 24 621
25 4 472
17 14 261
30 14 810
18 11 468
11 16 410
17 16 988
17 23 720
18 9 272
26 15 815
7 3 176
23 20 1000
21 3 425
2 14 61
8 21 501
23 15 649
29 16 991
25 27 969
7 18 642
27 14 333
20 17 346
12 17 126
10 1 401
26 24 305
15 26 160
7 19 67
9 21 677
11 2 306
28 12 338
19 30 782
15 7 144
1 11 375
1 4 864
21 8 93
5 13 619
27 19 199
28 3 462
6 4 39
9 1 140
17 3 153
2 10 131
21 30 906
29 4 935
3 11 260
20 6 535
19 28 230
25 12 656
13 14 103
20 21 444
25 5 150
8 3 375
15 3 139
19 1 762
22 17 904
16 26 470
7 21 278
8 11 194
23 8 424
9 24 102
26 22 704
23 27 175
25 3 658
29 5 339
29 20 967
15 21 244
23 11 974
12 8 83
12 23 85
19 13 536
26 8 194
22 30 720
22 8 119
16 29 975
5 7 212
29 10 758
30 1 448
20 3 792
21 22 247
4 22 800
11 25 325
9 23 187
17 28 670
6 14 939
23 28 635
28 25 418
24 16 122
6 28 489
25 10 170
22 19 695
29 21 558
6 24 911
22 23 948
24 4 401
25 1 86
10 30 904
5 28 335
13 18 792
8 22 524
11 17 558
2 24 407
26 30 194
27 22 362
1 23 169
24 6 534
4 10 705
3 28 814
10 20 874
1 18 74
12 9 285
22 14 706
23 10 553
1 28 945
18 15 636
16 18 77
18 30 798
16 4 760
28 9 171
27 1 279
5 16 596
17 12 819
4 11 207
16 30 365
21 9 707
13 12 755
12 11 605
17 5 298
29 6 427
6 15 255
2 23 166
30 18 464
4 1 174
27 10 4
14 20 525
29 24 439
15 17 52
16 12 855
11 21 698
9 22 232
1 17 506
5 10 837
19 29 836
28 30 51
19 10 730
1 21 276
7 25 403
26 7 290
24 9 650
28 15 250
10 2 653
4 26 784
3 24 887
18 25 867
19 8 406
30 2 748
10 13 408
5 8 852
11 5 654
10 4 83
20 13 505
4 8 968
4 21 211
11 10 864
2 9 641
29 27 114
1 29 313
3 30 137
24 18 956
9 20 433
22 2 711
6 23 827
15 6 408
14 25 169
11 1 727
10 27 747
3 20 186
20 11 154
23 18 514
17 10 362
9 18 181
12 1 931
21 2 644
30 19 757
18 5 748
23 22 214
5 20 68
2 1 135
20 22 836
21 5 576
23 2 926
26 14 420
14 24 483
28 5 326
5 9 233
7 17 616
20 5 331
22 4 262
19 27 288
7 16 28
27 16 950
24 20 306
11 3 777
21 27 446
21 12 487
16 2 281
29 19 797
18 2 904
22 5 294
13 15 952
27 11 387
22 25 302
25 30 8
7 27 737
8 1 586
7 9 918
17 30 974
6 7 26
1 8 557
24 19 540
25 20 913
4 6 464
15 9 698
13 6 497
13 22 787
20 16 878
10 7 837
17 9 488
14 23 41
6 2 481
13 29 65
22 6 973
26 9 60
17 22 660
30 15 342
27 26 480
8 26 669
3 26 129
20 26 809
8 5 232
4 9 920
18 14 893
29 14 333
22 27 293
13 3 431
14 5 497
4 27 51
8 15 723
28 26 187
16 11 660
8 7 28
3 4 223
11 27 350
26 29 896
1 7 783
22 10 240
21 1 253
8 12 167
16 8 724
7 1 637
14 28 518
20 9 603
5 26 133
15 10 640
25 13 670
9 29 722
25 7 54
23 14 447
26 27 422
4 23 715
6 16 655
9 19 547
29 15 297
30 10 493
14 10 414
9 2 866
24 17 87
6 12 68
19 17 425
25 9 668
12 27 694
7 23 830
22 15 588
7 24 565
17 26 817
4 29 598
16 19 336
16 27 533
12 13 306
3 6 398
4 3 779
9 26 360
9 12 763
30 23 731
9 14 534
23 9 607
7 30 886
15 12 991
8 18 100
3 12 383
18 29 453
6 10 912
8 2 261
26 3 789
6 13 646
5 12 375
29 28 668
15 16 964
18 27 446
25 23 788
26 13 680
7 28 52
13 26 995
2 3 364
2 7 292
6 19 517
26 25 541
13 4 177
22 18 42
10 21 206
6 27 65
89 5380
9 79 572
14 31 900
13 49 13
81 57 638
65 42 898
51 30 922
80 65 539
17 80 321
23 59 445
43 62 988
5 52 830
46 13 467
28 73 216
78 47 943
86 69 296
38 27 894
71 8 654
81 25 247
12 47 59
83 5 943
39 24 748
77 66 944
82 38 601
63 13 222
13 46 541
71 15 326
61 56 419
51 75 420
58 80 168
13 38 38
40 13 579
35 66 335
14 82 13
33 32 752
1 60 744
8 71 571
27 81 560
48 45 796
60 27 880
9 4 406
11 62 965
27 23 624
28 13 564
89 6 214
82 5 273
53 81 197
10 83 353
6 18 108
29 35 785
83 4 960
78 89 175
40 55 823
52 83 582
53 36 899
11 52 27
21 38 202
9 30 958
53 31 608
8 88 128
23 21 628
1 43 16
56 22 376
41 59 705
25 57 98
89 32 769
53 55 545
55 28 807
60 42 302
47 58 354
49 16 925
36 50 472
77 31 918
16 84 165
8 10 429
46 64 738
63 28 980
72 75 67
72 1 181
30 61 866
89 35 251
8 49 688
82 71 956
2 86 223
85 28 990
65 3 317
42 56 77
44 83 956
15 28 500
81 6 184
85 70 191
68 42 644
38 11 909
21 66 90
26 75 480
72 78 311
43 44 424
43 85 798
53 82 259
8 67 278
72 4 823
32 57 755
32 25 122
86 80 120
7 59 674
54 55 30
51 47 268
24 3 883
79 88 340
49 27 765
46 54 591
6 72 780
67 48 519
18 88 461
82 12 300
1 8 634
69 12 428
67 59 489
45 10 38
52 8 289
13 7 593
54 56 910
47 57 189
17 78 749
19 53 923
21 68 93
68 8 490
73 3 71
24 75 866
35 87 159
22 60 900
