400
40 708
26 8 8
1 7 934
15 2 107
14 8 446
22 24 442
12 1 485
6 26 367
14 16 440
10 17 201
24 17 547
19 2 343
22 9 522
2 16 992
1 16 397
2 21 865
21 15 575
16 9 300
25 20 264
20 25 286
18 14 915
26 21 635
22 10 388
10 4 881
20 17 748
13 24 268
18 8 941
15 24 746
6 24 34
1 21 733
3 18 565
14 10 62
19 7 385
12 14 449
10 12 988
3 19 94
6 9 752
25 1 719
14 15 189
3 20 774
25 21 570
20 22 811
19 20 42
18 13 902
8 13 549
2 9 404
15 19 717
8 16 64
20 21 640
10 8 714
6 10 422
23 10 53
16 2 356
13 7 768
6 1 66
24 16 425
13 4 305
17 4 431
6 15 938
10 24 898
2 25 98
22 11 586
10 9 594
11 13 209
7 10 243
4 22 342
10 1 407
23 1 280
17 20 648
14 9 952
8 5 443
19 4 227
10 7 710
18 7 264
9 12 20
11 10 567
7 4 643
24 6 155
4 13 774
15 21 792
17 16 821
26 19 136
6 4 916
12 21 912
9 20 510
21 16 791
19 17 741
26 1 626
15 23 92
15 11 408
9 1 307
9 14 481
6 18 614
25 23 19
4 9 602
12 17 326
1 13 648
10 18 711
10 14 264
16 10 577
8 1 581
2 17 853
9 26 462
7 12 364
12 2 759
20 24 655
17 12 48
11 5 720
10 20 899
14 3 953
12 11 88
14 5 204
6 2 661
20 19 677
18 15 455
2 7 342
15 26 694
14 4 185
12 6 683
1 19 593
23 5 934
10 22 384
17 14 700
12 18 727
13 5 83
15 4 149
23 13 513
22 14 104
1 3 783
19 6 751
9 17 680
13 3 676
6 8 612
7 19 239
3 1 897
6 7 78
13 21 627
11 18 464
23 16 348
13 10 679
18 24 834
11 1 751
1 8 461
3 9 30
16 5 350
10 11 277
1 20 892
21 5 121
2 3 43
20 23 736
5 26 161
21 9 152
11 20 668
21 24 718
10 13 864
16 1 131
13 8 388
17 19 795
19 16 965
16 13 207
17 10 953
17 15 487
2 6 822
4 21 564
2 19 538
17 2 589
21 8 126
11 14 47
9 25 443
10 23 934
5 21 458
22 4 784
7 9 536
11 3 658
18 20 696
18 17 209
10 26 244
11 26 758
10 16 816
18 5 444
12 26 999
13 20 936
26 20 531
2 4 847
14 20 897
7 17 126
25 26 42
3 14 476
23 17 103
20 26 465
17 21 274
7 15 865
22 21 405
12 15 373
5 11 609
2 26 917
22 13 348
21 25 951
21 10 923
26 3 998
4 5 807
8 14 705
4 19 696
18 21 722
24 7 502
22 5 264
5 22 80
26 17 917
19 24 72
12 23 235
10 15 873
25 19 335
4 2 467
25 16 488
18 26 788
9 4 278
5 9 688
5 6 201
13 12 717
21 20 754
17 25 580
8 24 602
15 8 886
23 9 450
26 18 78
9 3 530
12 13 367
9 8 36
7 23 764
17 6 58
7 18 385
12 7 436
13 19 342
23 18 125
4 3 234
1 24 364
2 12 582
20 12 680
16 6 146
11 2 319
24 4 727
17 1 234
25 4 928
26 12 596
16 25 44
18 12 396
25 8 578
3 6 599
3 22 949
15 18 712
11 6 788
15 16 383
19 21 852
2 15 317
4 16 602
21 14 383
15 22 617
4 18 248
11 8 360
23 6 378
7 20 554
26 2 539
5 24 952
8 12 828
5 1 946
9 2 265
3 24 787
3 16 816
18 4 281
4 23 21
11 24 972
21 4 843
15 13 924
7 3 764
22 18 318
14 17 323
25 14 167
24 13 851
23 24 745
14 13 108
18 10 411
22 25 323
17 13 82
24 19 360
3 23 99
22 12 37
13 2 359
26 7 143
12 24 207
23 4 789
24 14 169
2 5 233
3 7 341
22 2 267
18 1 798
15 14 631
17 3 23
7 5 62
24 1 420
24 2 989
10 3 918
3 26 259
14 11 73
23 21 219
22 23 511
4 1 986
6 19 612
3 17 752
17 8 890
25 12 145
4 11 376
16 3 2
11 22 574
8 25 395
6 12 884
13 14 482
1 14 643
16 22 957
3 4 23
14 24 519
1 5 889
23 2 544
2 11 150
6 22 979
25 6 125
6 21 963
21 3 731
16 17 821
12 22 445
8 15 803
15 5 296
15 6 881
10 2 934
20 13 263
22 7 18
5 3 212
21 11 571
22 16 826
1 23 161
19 3 127
23 8 934
2 23 995
17 22 379
1 12 222
5 25 819
9 24 461
25 2 357
3 21 65
12 16 506
20 8 708
26 16 206
12 3 589
7 13 159
9 7 779
2 20 431
3 13 3
1 18 248
26 10 683
22 3 195
18 23 986
17 24 884
7 2 112
9 21 925
23 19 239
7 6 422
5 19 506
15 17 807
26 22 448
16 23 105
14 22 912
21 6 59
8 20 958
16 26 652
16 18 386
17 23 337
25 9 480
13 9 713
19 15 847
16 21 716
25 15 643
14 19 899
5 23 34
4 26 291
9 15 634
9 11 346
9 18 250
6 20 793
4 25 79
24 11 363
1 17 572
15 1 424
16 14 463
12 8 765
14 2 313
22 26 408
17 9 582
14 21 951
20 15 620
3 8 505
6 25 486
11 12 359
11 17 736
19 8 467
23 26 443
3 11 899
5 20 411
25 7 864
6 5 941
19 13 530
22 19 778
23 25 383
18 9 907
12 19 664
13 18 89
11 25 349
18 3 737
5 2 613
13 1 71
24 8 781
21 12 238
9 10 891
13 6 760
13 11 428
8 18 933
20 4 281
11 9 379
21 2 326
14 23 664
11 15 826
20 7 912
4 24 454
7 11 41
17 7 403
4 7 596
17 11 244
13 15 370
6 3 884
9 5 393
26 9 584
23 15 87
25 18 73
13 22 200
8 26 158
1 26 790
1 9 404
2 1 364
25 10 338
12 25 532
19 1 632
7 22 702
22 1 919
9 6 345
19 14 926
11 16 55
11 7 110
18 2 887
9 13 216
20 18 61
16 7 507
6 13 260
8 4 330
3 10 77
5 10 322
16 8 565
8 9 599
20 5 375
10 6 608
7 24 711
15 25 94
21 18 357
1 2 700
19 25 553
4 17 736
3 2 675
6 14 374
10 5 380
24 9 632
22 20 869
20 9 255
1 10 324
12 5 859
6 23 956
24 22 745
20 6 984
21 7 931
8 19 299
20 10 92
19 11 753
26 6 119
7 8 158
20 1 165
18 11 567
17 18 468
10 21 495
21 26 11
21 23 987
3 25 734
14 6 301
13 16 49
19 26 22
18 22 689
11 23 989
24 25 181
8 3 646
3 12 836
11 21 76
1 15 508
16 12 807
25 3 214
2 14 958
26 23 686
25 11 797
8 2 128
12 20 711
4 12 989
25 5 217
19 22 481
20 2 898
8 22 692
21 22 151
9 16 75
23 20 786
9 22 614
2 10 16
8 21 258
18 25 222
14 12 79
23 7 456
9 23 978
3 15 452
7 26 837
5 15 94
16 4 482
3 5 611
8 17 420
2 8 355
18 16 208
8 6 232
26 24 837
1 25 980
25 17 601
16 19 134
14 25 81
14 26 47
24 10 984
19 18 530
20 14 657
19 5 471
2 18 521
24 18 296
24 3 251
21 17 493
21 13 378
5 12 124
20 16 817
6 17 979
12 4 30
5 14 39
5 4 934
7 1 608
24 15 377
16 20 347
4 10 462
19 23 624
8 23 876
19 10 165
14 1 886
26 14 328
15 10 978
4 8 404
26 13 308
8 11 961
11 5
8 9 919
9 8 368
4 6 590
9 4 546
3 6 370
2 1
1 2 564
14 142
4 5 747
1 7 181
8 9 38
2 1 432
6 3 658
6 13 630
12 4 558
10 13 851
3 14 183
13 6 878
4 9 220
8 6 957
5 8 534
11 13 60
2 4 651
3 2 39
14 2 167
5 9 503
10 1 226
5 2 710
14 13 640
9 13 607
14 1 168
11 1 420
2 6 164
13 8 542
13 14 863
1 11 441
10 9 274
13 12 816
13 4 376
13 10 178
8 2 786
3 12 837
12 10 451
4 13 619
6 11 260
12 11 124
1 13 893
10 3 232
9 6 235
5 11 518
1 5 830
9 1 413
7 6 427
9 2 764
2 3 529
2 7 900
13 9 647
8 7 706
1 2 230
10 6 265
6 10 47
1 8 513
1 9 574
10 8 110
14 8 758
14 3 774
1 4 951
3 5 898
4 14 719
12 9 2
11 5 115
12 8 224
7 14 386
5 4 922
7 3 546
8 3 632
4 10 854
6 12 510
9 11 444
7 5 805
13 5 955
6 9 881
12 7 485
3 7 973
7 11 157
2 14 741
11 12 126
12 2 101
3 9 594
3 6 44
4 8 562
8 1 18
9 4 927
6 14 518
2 13 19
8 14 746
3 10 805
6 7 119
9 7 291
8 5 987
4 2 73
11 14 160
14 10 387
3 8 330
7 2 803
13 2 690
6 4 85
7 13 582
2 5 708
8 10 170
6 1 60
10 7 51
5 13 78
8 12 772
2 11 773
2 8 583
10 11 610
6 5 377
5 7 759
14 7 707
11 3 268
3 1 406
9 12 827
9 14 1
12 5 330
1 12 660
10 5 594
2 12 920
7 1 491
14 12 739
1 3 625
5 3 975
3 11 568
1 6 851
11 9 737
9 8 848
8 4 434
4 1 998
12 1 254
14 11 289
8 11 110
11 4 7
13 11 788
10 12 964
9 10 98
12 13 221
4 7 872
7 8 695
1 10 447
3 13 865
34 1066
19 25 743
34 5 223
10 9 909
11 25 715
27 25 778
25 10 11
4 8 600
14 16 125
11 26 714
6 14 925
30 28 317
3 4 36
16 1 705
2 20 717
1 25 39
14 7 320
20 14 309
13 33 901
24 23 135
20 28 294
5 3 238
22 9 264
28 13 805
15 32 956
16 27 152
3 13 945
32 33 110
3 23 41
20 33 283
5 14 875
25 1 721
31 4 265
14 6 975
13 1 631
29 16 567
34 7 372
27 10 442
11 9 282
28 19 569
30 15 351
30 23 343
22 24 724
27 13 715
25 16 262
25 30 610
13 23 138
19 28 389
24 11 344
15 31 151
2 12 446
28 31 322
17 13 708
1 14 448
21 24 544
1 16 730
8 10 84
5 15 722
10 1 322
32 14 915
15 6 676
9 14 4
23 27 697
16 25 734
30 24 838
15 7 680
31 11 392
8 1 147
8 11 593
22 27 87
14 21 137
4 3 345
8 24 219
7 4 415
4 33 965
10 24 515
19 12 93
30 18 239
30 13 37
16 6 343
18 12 233
32 30 8
4 31 565
29 1 602
15 25 595
5 2 832
1 28 624
6 28 993
28 34 201
17 14 468
6 18 867
16 31 330
11 15 187
24 15 965
22 16 631
7 21 99
15 30 815
33 6 264
16 7 917
27 2 838
5 9 288
14 30 465
7 11 864
2 13 690
23 15 117
4 30 589
10 20 582
1 3 155
7 19 16
17 27 468
30 8 35
24 18 547
33 19 251
13 31 782
1 33 102
33 4 644
9 7 955
1 30 239
19 29 363
29 27 377
4 29 204
10 19 615
33 27 420
16 13 785
6 32 43
14 18 754
28 27 710
4 19 927
11 21 569
28 24 525
34 27 406
23 2 945
25 4 453
21 12 943
7 30 415
5 27 367
12 1 410
8 18 293
28 11 213
1 8 939
15 8 19
25 17 948
21 8 976
5 33 159
26 34 135
22 12 517
12 3 681
6 10 795
26 14 477
21 31 924
31 34 206
28 26 937
3 30 398
26 15 738
22 11 494
6 1 83
32 22 585
9 28 485
15 23 648
15 21 38
18 6 465
32 6 829
14 32 398
9 8 128
2 8 131
12 8 428
18 31 678
7 10 540
8 20 840
7 14 354
18 26 128
22 8 982
6 20 551
16 19 757
13 29 283
22 14 557
3 5 117
33 24 621
16 26 794
21 18 901
9 33 348
28 29 935
23 20 54
19 9 756
16 8 293
29 20 163
18 23 97
28 20 699
16 22 214
2 34 690
7 34 617
12 30 561
18 24 968
28 12 855
23 33 923
20 1 557
3 31 25
33 13 160
13 14 963
9 22 11
11 31 345
24 1 831
25 33 721
28 8 127
33 12 445
31 27 732
19 15 33
18 4 329
24 16 283
1 31 842
11 33 68
18 19 374
27 23 656
22 30 348
25 19 80
8 34 928
18 33 970
34 10 758
7 6 10
18 29 270
24 25 360
34 28 662
17 19 446
2 32 817
29 4 242
34 22 123
17 7 786
26 28 960
31 8 502
29 24 443
19 32 481
1 12 960
10 29 661
34 11 134
27 7 536
11 19 482
11 2 197
12 26 943
33 16 584
31 13 149
31 2 314
6 3 411
6 12 316
12 16 107
19 26 278
4 2 866
22 13 63
21 9 146
17 20 993
11 20 416
34 33 515
33 8 802
31 16 207
18 10 880
1 10 545
25 22 543
5 34 180
1 9 273
5 16 526
16 11 415
3 12 636
29 2 939
33 34 940
5 29 421
28 6 517
19 3 9
18 15 14
2 14 209
33 30 311
12 11 164
16 2 547
12 18 27
22 6 217
25 8 27
18 11 97
16 10 769
17 16 921
34 19 568
33 22 582
23 13 268
25 14 511
4 15 16
30 27 658
26 24 28
28 16 856
12 33 247
28 17 26
23 5 486
15 13 521
2 17 981
3 21 122
33 9 720
18 1 954
12 13 542
32 4 178
26 19 110
19 31 710
10 32 988
9 4 537
13 17 800
14 3 201
26 20 495
20 30 973
9 32 329
13 30 26
4 20 609
12 31 894
8 5 958
10 28 310
27 22 756
22 2 768
29 26 987
33 14 513
23 3 64
24 3 45
6 19 634
32 34 854
14 25 915
7 33 865
17 4 202
29 31 390
3 19 141
25 12 150
14 4 95
30 32 166
28 18 525
11 3 187
5 18 864
17 23 404
34 2 880
1 6 646
14 23 837
30 12 495
1 17 73
6 9 271
13 12 532
9 17 739
25 29 653
4 5 150
32 2 601
22 34 198
1 18 991
4 12 795
21 11 358
26 4 458
22 15 106
17 33 44
27 33 448
10 17 663
13 2 885
15 19 677
6 31 10
31 15 529
16 21 492
9 10 842
22 25 225
32 12 36
12 6 569
8 7 376
11 8 47
14 26 942
8 19 463
12 29 508
14 29 24
13 15 992
8 16 522
28 2 9
3 7 696
1 4 682
32 31 979
29 19 797
14 2 360
30 20 577
27 28 154
3 1 656
12 25 972
25 7 506
26 23 193
19 22 395
12 5 368
20 18 850
17 26 894
10 16 629
8 30 214
12 14 107
31 29 650
8 26 957
26 10 129
15 18 650
12 21 819
10 7 311
9 13 548
29 30 363
9 15 282
19 8 156
27 19 106
24 27 893
28 10 686
21 2 117
10 15 444
27 11 121
25 31 722
21 13 324
32 29 675
4 6 882
22 20 52
31 12 21
31 28 222
14 10 561
23 7 389
9 5 797
5 26 980
22 21 405
10 23 515
34 9 640
8 28 144
34 12 448
28 22 533
1 24 356
30 7 757
21 28 776
3 11 987
13 25 78
18 13 416
3 25 886
23 32 724
23 26 110
10 30 449
2 5 937
7 8 844
21 30 365
21 4 380
10 26 546
21 15 370
29 12 14
22 32 328
12 15 873
11 17 457
31 18 579
17 22 208
29 13 97
20 8 383
18 27 115
31 1 143
17 30 513
11 4 328
1 5 703
30 22 61
1 2 695
19 11 84
2 31 799
3 2 827
13 22 108
18 17 581
14 9 254
27 26 777
32 13 991
3 10 241
34 15 929
15 10 623
8 15 187
3 22 76
5 12 394
25 26 312
28 3 64
20 17 607
16 20 339
23 28 495
24 31 461
33 31 74
11 28 843
19 1 212
11 27 922
6 16 217
19 13 145
18 32 326
16 17 740
13 10 294
25 13 89
1 27 693
31 23 643
29 14 81
11 5 991
10 6 872
18 9 405
26 17 105
34 17 173
31 20 733
17 32 408
17 25 16
27 21 382
31 24 518
26 31 237
29 7 58
12 4 950
7 22 943
22 19 126
15 4 413
23 19 24
29 32 462
22 4 114
29 25 900
15 22 300
20 32 917
18 20 222
2 19 848
10 31 505
24 29 159
19 2 83
15 2 179
13 3 548
6 27 966
4 10 35
32 8 367
12 32 566
13 18 35
20 31 739
25 24 151
18 28 327
21 19 960
16 29 165
9 11 215
13 28 360
12 20 246
14 28 146
12 34 684
10 13 182
5 6 943
10 8 539
26 29 132
5 31 184
12 9 939
5 32 231
14 8 75
8 32 172
20 6 722
33 5 357
23 31 159
33 29 707
18 8 877
6 30 731
15 11 874
34 20 96
27 18 167
21 1 164
3 29 930
14 34 254
23 14 306
5 17 948
6 13 457
9 31 528
3 27 441
27 24 951
9 24 81
21 34 569
19 10 480
34 29 621
27 3 771
9 23 515
11 23 840
21 20 977
23 9 983
17 15 383
3 18 918
4 17 690
3 8 31
2 21 235
25 28 453
30 25 540
2 23 302
12 27 851
16 15 988
31 30 38
22 10 467
28 4 165
20 24 946
18 22 190
21 29 129
1 26 979
2 29 104
22 28 936
32 23 895
24 30 76
1 19 892
27 12 943
20 7 986
6 22 873
26 13 686
8 13 590
32 16 20
29 22 307
12 10 671
1 15 129
21 32 714
4 24 171
21 6 288
13 32 526
14 19 639
2 7 710
22 33 56
4 23 26
4 13 515
26 33 143
30 14 329
25 6 636
23 11 17
7 29 512
26 11 229
16 23 194
10 27 55
28 5 322
10 18 441
20 19 998
31 9 697
8 4 254
23 8 162
26 18 664
19 14 794
19 18 415
26 2 15
31 19 345
20 11 104
8 27 414
31 6 290
5 22 540
27 1 38
4 1 624
16 5 877
1 32 425
32 17 724
26 27 806
15 17 310
18 7 957
23 34 790
19 30 551
19 17 753
7 12 492
30 2 902
9 6 542
27 14 48
33 17 782
11 13 75
19 34 721
7 27 286
16 32 538
13 11 866
17 34 242
6 7 477
3 6 407
1 20 334
34 31 648
24 20 648
6 5 909
11 30 258
9 25 679
24 19 276
13 24 552
25 11 551
24 26 682
5 28 70
2 6 886
3 9 829
11 7 309
9 3 409
24 17 148
27 20 845
11 6 684
26 12 672
15 3 45
16 3 354
24 9 475
22 17 89
9 34 670
17 18 79
14 1 417
30 4 477
20 10 779
25 15 119
19 21 661
34 14 206
8 29 182
8 6 323
5 23 565
33 32 862
24 14 356
3 20 694
6 26 498
5 11 252
6 21 366
33 25 958
34 6 908
7 23 288
21 22 441
24 33 425
21 16 775
14 22 71
24 22 768
3 33 429
20 26 884
31 14 379
32 25 387
34 30 165
2 10 31
17 11 338
17 21 674
17 2 94
13 21 750
33 23 459
27 16 73
19 4 432
33 1 892
7 5 657
25 9 321
24 32 436
9 26 440
17 5 330
15 14 617
34 18 744
32 20 543
32 3 766
2 11 560
21 5 319
32 21 334
5 10 785
1 21 572
3 28 995
16 4 17
22 1 544
29 21 273
29 6 524
19 24 734
12 28 161
8 2 806
24 21 429
7 32 454
21 26 314
21 33 942
33 2 644
8 9 26
22 5 251
5 24 480
10 21 558
7 28 195
12 7 5
27 15 751
8 17 554
1 29 268
30 1 233
18 2 947
4 7 437
7 15 794
12 19 437
11 16 940
11 10 356
28 7 355
9 1 605
7 3 620
25 32 23
7 9 468
17 1 565
15 27 843
29 3 847
31 25 405
29 11 307
8 33 527
10 11 356
19 23 909
2 22 136
22 18 121
5 8 707
14 31 799
30 6 918
17 29 200
13 16 248
25 20 515
7 31 881
25 5 208
3 26 750
34 4 235
2 1 981
6 29 465
26 8 57
5 4 491
23 22 322
32 5 228
33 26 279
4 11 620
34 1 16
6 25 870
8 22 999
9 12 65
25 2 592
27 34 504
15 33 532
2 30 162
14 12 154
23 25 561
32 19 476
31 22 494
13 9 378
13 34 673
33 15 219
24 13 730
32 27 134
11 34 740
13 19 812
20 2 512
12 17 688
4 9 574
21 25 623
25 21 358
22 31 809
8 31 14
7 20 890
4 21 958
9 18 393
23 16 686
20 12 60
3 24 233
10 3 956
18 30 715
16 34 491
10 12 341
30 34 42
24 7 30
4 27 15
20 29 611
8 14 367
23 17 120
7 2 700
6 4 100
6 8 848
30 3 20
32 15 872
20 27 593
4 22 336
18 3 707
24 2 127
33 7 143
24 34 70
23 4 446
20 25 728
28 32 994
22 29 193
30 31 13
28 15 574
28 23 814
7 1 555
16 18 343
15 20 691
12 24 263
15 28 336
33 3 556
3 32 816
14 13 435
14 11 727
9 20 638
19 5 811
20 5 638
5 20 455
32 26 205
28 14 133
11 22 526
7 24 100
4 14 807
5 1 959
12 2 342
4 16 489
11 14 822
22 7 887
31 3 99
23 1 406
24 6 636
8 21 506
13 4 559
7 18 208
13 26 436
15 12 616
11 29 426
32 28 425
7 17 967
2 25 619
14 20 487
5 13 594
30 9 46
28 1 705
21 7 850
9 30 457
32 18 619
34 25 543
2 3 39
20 13 646
5 30 26
18 5 938
8 3 282
28 21 133
34 3 626
33 28 157
25 18 844
4 28 107
30 19 831
8 25 95
9 2 808
31 17 320
23 10 917
32 9 245
34 21 645
16 9 940
29 9 762
2 18 720
27 31 846
8 23 831
18 34 542
11 12 594
26 16 478
26 7 928
17 24 931
6 11 74
7 26 97
28 30 502
24 8 606
29 17 342
15 1 405
33 11 842
9 27 624
1 34 549
30 29 681
26 22 217
2 33 940
24 4 618
16 12 630
26 32 339
27 29 857
27 4 718
6 33 227
2 16 33
25 23 513
23 12 190
27 32 343
9 29 375
7 25 852
29 18 216
5 25 913
18 25 344
17 3 343
31 21 378
26 6 226
20 34 113
17 28 584
3 34 876
18 14 585
28 33 732
10 4 164
10 22 185
30 26 259
17 10 145
13 6 148
29 5 343
30 5 214
27 9 129
2 9 656
17 8 183
34 32 203
2 26 15
6 23 671
10 25 317
20 21 574
2 4 75
30 11 802
26 3 761
23 29 355
4 26 898
3 16 874
10 2 153
6 2 584
24 5 16
19 6 160
6 34 612
12 23 165
20 9 846
20 22 905
6 24 962
23 18 920
26 1 9
17 6 518
29 10 920
29 23 964
20 23 124
11 1 682
34 16 898
29 8 88
3 17 921
10 33 736
4 25 312
14 5 441
9 19 994
24 12 855
4 34 538
14 27 40
10 5 261
4 18 969
19 27 396
20 3 40
31 7 104
19 33 858
12 22 628
2 27 641
30 33 13
3 14 748
9 21 819
27 5 881
25 27 455
6 15 92
7 13 407
5 7 653
1 11 884
11 18 527
32 10 943
2 24 281
30 17 83
32 24 155
16 24 888
3 15 535
15 24 876
26 5 587
21 10 630
6 17 203
30 16 598
24 10 730
21 17 769
31 33 553
15 9 130
29 34 414
18 16 983
21 23 78
20 4 836
32 7 287
30 10 921
23 30 190
2 28 823
34 8 953
29 33 485
24 28 548
28 9 230
14 33 596
13 7 737
23 6 68
27 6 897
21 3 753
14 24 799
26 9 727
27 17 672
17 31 319
14 17 130
33 10 868
5 21 514
19 7 877
23 21 567
8 12 473
1 7 214
16 33 664
32 11 636
17 9 351
28 25 816
15 26 542
27 8 669
29 15 943
10 18
9 3 849
2 7 502
8 3 669
6 10 784
10 7 341
6 8 410
9 8 801
6 1 919
1 9 114
9 2 504
2 3 563
8 6 41
6 5 20
3 8 651
7 9 93
2 1 837
9 1 498
4 6 919
12 45
10 6 100
9 1 414
1 3 968
7 12 109
8 7 782
4 2 255
12 10 141
2 7 605
10 4 498
6 8 810
7 4 955
4 3 410
1 8 129
12 9 832
2 9 892
7 1 363
2 11 998
12 8 839
8 2 973
11 1 638
6 10 411
5 9 474
3 12 298
8 12 959
8 10 658
11 6 213
8 11 339
6 4 1
10 5 61
10 8 309
9 10 278
3 10 810
3 9 33
5 1 790
3 1 482
9 5 26
9 11 117
12 11 142
6 5 270
3 11 758
2 6 392
6 3 201
4 9 346
8 3 72
9 8 134
34 721
33 34 445
30 4 923
19 10 248
7 11 656
12 22 114
16 3 262
29 11 554
26 13 305
31 20 689
13 30 14
27 20 723
10 18 915
7 9 724
17 7 210
32 13 536
18 20 923
27 29 90
34 9 282
29 16 977
24 9 146
27 10 140
29 27 631
18 1 809
14 25 769
29 30 261
22 19 640
21 19 393
18 17 67
14 32 311
15 34 740
21 22 980
8 30 947
17 31 29
32 15 317
19 24 840
18 19 832
12 20 766
20 24 62
29 7 804
31 23 46
4 6 996
21 6 542
15 24 456
15 31 721
34 15 880
7 23 932
16 20 556
17 10 193
6 9 666
29 12 734
34 10 579
20 2 491
28 11 652
28 26 785
32 7 356
9 23 465
33 26 816
16 17 586
24 25 745
29 6 951
15 7 963
11 16 695
4 20 630
13 3 3
17 30 487
29 9 223
13 7 385
32 16 287
7 12 603
7 30 200
32 28 550
24 17 59
26 8 305
29 24 160
3 30 216
3 21 5
30 6 126
22 33 365
5 7 332
4 27 729
33 31 132
33 19 944
33 13 271
13 16 365
32 11 448
12 33 220
11 5 805
31 3 262
20 11 26
14 2 23
19 7 313
26 23 156
3 23 622
13 31 250
19 5 440
20 15 631
8 31 513
23 31 3
19 6 804
31 27 498
9 11 944
14 20 54
9 13 962
27 2 669
2 17 741
18 16 453
22 32 55
25 23 661
8 25 150
34 23 304
30 18 599
13 33 719
3 9 848
29 3 372
1 2 979
25 2 952
1 19 244
26 19 549
29 5 241
4 23 368
19 20 558
31 19 687
8 16 245
22 9 872
22 26 809
24 22 658
17 6 323
1 25 315
21 4 539
31 9 944
22 23 12
17 15 294
14 11 777
21 20 56
1 17 767
20 32 271
19 34 388
27 1 724
4 31 140
31 22 149
5 6 105
15 23 46
22 14 85
14 30 125
30 17 621
27 23 614
8 11 210
26 9 507
5 2 918
28 16 56
20 5 106
26 4 884
28 13 424
13 20 73
21 25 240
32 25 831
34 5 513
27 11 713
34 8 915
16 8 437
10 8 868
8 19 303
26 11 918
18 30 694
27 7 395
8 15 816
17 2 308
12 10 768
7 18 519
32 1 158
23 33 782
16 26 698
28 2 437
7 17 885
19 18 650
28 15 140
3 5 452
26 34 565
8 12 674
31 7 791
28 19 172
11 2 874
23 29 46
16 6 650
4 7 560
28 5 586
9 21 927
27 33 218
32 10 855
8 21 302
22 6 856
33 3 29
19 15 461
7 3 113
3 2 155
26 30 313
5 4 342
9 29 626
30 13 785
33 23 255
20 1 909
16 28 515
18 22 739
34 17 49
22 27 937
32 2 501
26 7 231
22 31 712
20 30 582
9 5 714
26 25 695
25 19 717
23 22 265
12 5 916
7 29 557
25 24 651
7 10 860
25 14 281
30 28 112
19 25 650
17 14 359
8 6 426
11 4 608
9 2 437
23 30 839
33 15 282
14 29 85
31 16 369
25 9 734
18 26 449
11 23 744
31 17 323
26 6 91
23 8 95
21 13 83
22 5 983
33 29 315
24 32 188
5 3 553
14 18 425
21 24 493
17 13 666
13 23 597
14 17 557
31 26 140
22 20 89
9 8 956
15 18 796
17 5 99
17 3 249
3 19 48
18 23 618
10 29 522
18 14 452
30 10 653
3 24 605
18 13 385
11 32 75
4 17 630
5 8 149
26 33 155
9 1 790
11 25 872
22 7 134
7 16 485
6 4 230
27 22 410
4 30 38
7 8 789
22 3 790
33 9 111
10 17 487
24 2 611
28 23 606
2 23 296
5 29 96
29 2 428
1 20 792
31 33 824
27 14 869
3 8 433
29 17 294
19 9 734
20 26 206
26 18 112
17 8 960
17 27 748
6 26 739
34 25 810
5 18 278
3 11 290
4 21 341
15 13 516
20 8 673
31 11 773
21 16 39
14 24 948
13 19 839
15 8 423
1 34 609
26 12 822
2 15 826
19 2 829
19 11 748
24 28 245
5 20 572
15 33 540
1 13 343
15 29 941
19 31 237
24 26 342
28 14 496
15 17 577
5 27 834
32 24 838
13 6 426
6 32 232
25 26 78
13 27 280
28 12 872
14 6 98
7 25 953
19 23 285
16 5 984
32 30 989
29 15 738
12 15 828
16 19 184
16 32 428
29 25 120
25 10 888
26 10 227
29 18 801
25 31 34
18 29 420
23 2 631
31 24 140
32 33 549
32 3 307
13 34 495
32 5 808
15 19 783
4 28 214
3 34 850
30 9 656
32 21 356
21 29 935
6 13 658
25 22 583
19 21 357
11 29 460
30 1 331
3 33 7
10 9 11
28 8 412
22 11 97
2 3 494
2 5 796
20 7 963
6 12 351
29 10 638
21 32 703
3 14 694
6 34 616
1 5 778
1 31 791
10 4 471
18 10 632
34 22 72
5 16 68
23 18 71
33 17 887
16 23 640
26 5 235
6 5 133
28 22 127
28 7 998
9 7 833
2 30 601
23 32 6
20 12 820
15 25 160
34 26 682
28 6 477
10 6 213
12 34 767
25 8 791
11 1 334
17 19 679
27 16 540
25 3 979
23 21 76
11 7 679
12 8 195
32 20 473
7 6 61
20 29 316
5 21 399
11 14 520
4 9 393
28 29 39
34 29 479
18 27 504
8 3 157
19 26 70
1 21 454
13 22 552
14 5 990
7 27 376
34 21 500
6 24 292
30 27 893
1 27 195
11 26 456
19 14 976
30 24 133
24 16 225
13 17 465
12 30 510
5 31 803
8 34 980
5 10 375
21 14 754
26 17 236
22 30 806
16 11 916
34 28 835
3 20 203
4 8 383
9 27 2
19 17 298
15 32 250
13 29 814
1 32 446
20 17 741
2 32 47
2 28 577
32 4 217
11 31 87
32 29 210
32 6 701
3 29 723
20 14 983
18 32 844
5 33 123
5 30 471
25 17 408
4 24 602
5 19 269
10 20 261
21 11 811
4 2 517
26 3 195
18 5 578
28 27 356
31 15 58
28 3 203
10 21 220
8 10 277
26 28 416
23 20 309
18 2 444
8 26 322
11 8 785
15 21 884
28 31 495
33 8 353
30 32 864
3 13 335
16 2 774
30 29 140
32 14 322
1 16 217
5 23 451
16 12 766
6 28 477
16 10 152
31 30 352
29 23 69
